id,host_id,vcpus,memory,memory_real,est_duration
a3a273a2-c736-11ea-8c4c-acde48001122,node-13_1,4,8192.0,2509,1
a3a273d4-c736-11ea-8c4c-acde48001122,node-13_1,4,8192.0,3420,1
a3a273fc-c736-11ea-8c4c-acde48001122,node-13_1,4,8192.0,2797,1
a3a2742e-c736-11ea-8c4c-acde48001122,node-13_1,4,8192.0,3658,1
a3a2747e-c736-11ea-8c4c-acde48001122,node-91_1,4,8192.0,3877,1
a3a274a6-c736-11ea-8c4c-acde48001122,node-91_1,4,8192.0,2903,1
a3a2751e-c736-11ea-8c4c-acde48001122,node-72_1,4,8192.0,2991,1
a3a27550-c736-11ea-8c4c-acde48001122,node-72_1,4,8192.0,2815,1
a3a27654-c736-11ea-8c4c-acde48001122,node-72_1,4,8192.0,3990,1
a3a276ae-c736-11ea-8c4c-acde48001122,node-72_1,4,8192.0,2561,1
a3a2771c-c736-11ea-8c4c-acde48001122,node-27_1,4,8192.0,2901,1
a3a2791a-c736-11ea-8c4c-acde48001122,node-93_1,4,8192.0,2925,1
a3a27988-c736-11ea-8c4c-acde48001122,node-98_1,4,8192.0,2881,1
a3a279c4-c736-11ea-8c4c-acde48001122,node-98_1,4,8192.0,3942,1
a3a279f6-c736-11ea-8c4c-acde48001122,node-98_1,4,8192.0,3164,1
a3a27b5e-c736-11ea-8c4c-acde48001122,node-73_1,4,8192.0,3834,1
a3a27b90-c736-11ea-8c4c-acde48001122,node-73_1,4,8192.0,2569,1
a3a27bcc-c736-11ea-8c4c-acde48001122,node-73_1,4,8192.0,3541,1
a3a27c1c-c736-11ea-8c4c-acde48001122,node-189_1,4,8192.0,2662,1
a3a27c4e-c736-11ea-8c4c-acde48001122,node-189_1,4,8192.0,3108,1
a3a27c80-c736-11ea-8c4c-acde48001122,node-189_1,4,8192.0,2474,1
a3a27cb2-c736-11ea-8c4c-acde48001122,node-189_1,4,8192.0,3002,1
a3a27cda-c736-11ea-8c4c-acde48001122,node-189_1,4,8192.0,3344,1
a3a27d2a-c736-11ea-8c4c-acde48001122,node-78_1,4,8192.0,3555,1
a3a27d5c-c736-11ea-8c4c-acde48001122,node-78_1,4,8192.0,3587,1
a3a27d84-c736-11ea-8c4c-acde48001122,node-78_1,4,8192.0,2903,1
a3a27dac-c736-11ea-8c4c-acde48001122,node-78_1,4,8192.0,3723,1
a3a27dde-c736-11ea-8c4c-acde48001122,node-78_1,4,8192.0,2856,1
a3a27e74-c736-11ea-8c4c-acde48001122,node-87_1,4,8192.0,3027,1
a3a27ea6-c736-11ea-8c4c-acde48001122,node-87_1,4,8192.0,3318,1
a3a27ed8-c736-11ea-8c4c-acde48001122,node-87_1,4,8192.0,2843,1
a3a27f28-c736-11ea-8c4c-acde48001122,node-50_1,4,8192.0,2499,1
a3a27f50-c736-11ea-8c4c-acde48001122,node-50_1,4,8192.0,3365,1
a3a27f82-c736-11ea-8c4c-acde48001122,node-50_1,4,8192.0,2905,1
a3a28036-c736-11ea-8c4c-acde48001122,node-50_1,4,8192.0,2839,1
a3a281da-c736-11ea-8c4c-acde48001122,node-88_1,4,8192.0,2760,1
a3a281ee-c736-11ea-8c4c-acde48001122,node-88_1,4,8192.0,2820,1
a3a2820c-c736-11ea-8c4c-acde48001122,node-88_1,4,8192.0,3664,1
a3a28234-c736-11ea-8c4c-acde48001122,node-41_1,4,8192.0,3733,1
a3a28248-c736-11ea-8c4c-acde48001122,node-41_1,4,8192.0,2998,1
a3a28266-c736-11ea-8c4c-acde48001122,node-41_1,4,8192.0,3821,1
a3a2827a-c736-11ea-8c4c-acde48001122,node-41_1,4,8192.0,3053,1
a3a282b6-c736-11ea-8c4c-acde48001122,node-78_1,4,8192.0,3132,1
a3a282ca-c736-11ea-8c4c-acde48001122,node-78_1,4,8192.0,2662,1
a3a282f2-c736-11ea-8c4c-acde48001122,node-27_1,4,8192.0,3937,1
a3a28310-c736-11ea-8c4c-acde48001122,node-27_1,4,8192.0,3745,1
a3a28338-c736-11ea-8c4c-acde48001122,node-94_1,4,8192.0,3968,1
a3a28356-c736-11ea-8c4c-acde48001122,node-94_1,4,8192.0,3126,1
a3a2836a-c736-11ea-8c4c-acde48001122,node-94_1,4,8192.0,4058,1
a3a2846e-c736-11ea-8c4c-acde48001122,node-51_1,4,8192.0,2827,1
a3a284b4-c736-11ea-8c4c-acde48001122,node-51_1,4,8192.0,2893,1
a3a28522-c736-11ea-8c4c-acde48001122,node-54_1,4,8192.0,2719,1
a3a2857c-c736-11ea-8c4c-acde48001122,node-78_1,4,8192.0,3077,1
a3a285b8-c736-11ea-8c4c-acde48001122,node-78_1,4,8192.0,2702,1
a3a285e0-c736-11ea-8c4c-acde48001122,node-78_1,4,8192.0,3385,1
a3a28608-c736-11ea-8c4c-acde48001122,node-78_1,4,8192.0,2554,1
a3a2863a-c736-11ea-8c4c-acde48001122,node-78_1,4,8192.0,3142,1
a3a286b2-c736-11ea-8c4c-acde48001122,node-54_1,4,8192.0,3897,1
a3a286e4-c736-11ea-8c4c-acde48001122,node-54_1,4,8192.0,3104,1
a3a2870c-c736-11ea-8c4c-acde48001122,node-54_1,4,8192.0,3789,1
a3a2873e-c736-11ea-8c4c-acde48001122,node-54_1,4,8192.0,2597,1
a3a28766-c736-11ea-8c4c-acde48001122,node-54_1,4,8192.0,3687,1
a3a287c0-c736-11ea-8c4c-acde48001122,node-87_1,4,8192.0,2906,1
a3a287f2-c736-11ea-8c4c-acde48001122,node-87_1,4,8192.0,3008,1
a3a28892-c736-11ea-8c4c-acde48001122,node-87_1,4,8192.0,2472,1
a3a288ce-c736-11ea-8c4c-acde48001122,node-87_1,4,8192.0,3476,1
a3a2891e-c736-11ea-8c4c-acde48001122,node-53_1,4,8192.0,3382,1
a3a28932-c736-11ea-8c4c-acde48001122,node-53_1,4,8192.0,2628,1
a3a28950-c736-11ea-8c4c-acde48001122,node-53_1,4,8192.0,3393,1
a3a28964-c736-11ea-8c4c-acde48001122,node-53_1,4,8192.0,2582,1
a3a28978-c736-11ea-8c4c-acde48001122,node-53_1,4,8192.0,3695,1
a3a289aa-c736-11ea-8c4c-acde48001122,node-51_1,4,8192.0,2466,1
a3a289be-c736-11ea-8c4c-acde48001122,node-51_1,4,8192.0,2574,1
a3a28a0e-c736-11ea-8c4c-acde48001122,node-94_1,4,8192.0,2601,1
a3a28a2c-c736-11ea-8c4c-acde48001122,node-94_1,4,8192.0,3631,1
a3a28a40-c736-11ea-8c4c-acde48001122,node-94_1,4,8192.0,4045,1
a3a28a54-c736-11ea-8c4c-acde48001122,node-94_1,4,8192.0,3074,1
a3a28a72-c736-11ea-8c4c-acde48001122,node-94_1,4,8192.0,3667,1
a3a28aa4-c736-11ea-8c4c-acde48001122,node-95_1,4,8192.0,3928,1
a3a28ab8-c736-11ea-8c4c-acde48001122,node-95_1,4,8192.0,3632,1
a3a28afe-c736-11ea-8c4c-acde48001122,node-100_1,4,8192.0,2757,1
a3a28b1c-c736-11ea-8c4c-acde48001122,node-100_1,4,8192.0,3089,1
a3a28b30-c736-11ea-8c4c-acde48001122,node-100_1,4,8192.0,4040,1
a3a28b62-c736-11ea-8c4c-acde48001122,node-51_1,4,8192.0,3613,1
a3a28b94-c736-11ea-8c4c-acde48001122,node-72_1,4,8192.0,3761,1
a3a28bc6-c736-11ea-8c4c-acde48001122,node-38_1,4,8192.0,2553,1
a3a28bda-c736-11ea-8c4c-acde48001122,node-38_1,4,8192.0,3720,1
a3a28c34-c736-11ea-8c4c-acde48001122,node-59_1,4,8192.0,3915,1
a3a28c5c-c736-11ea-8c4c-acde48001122,node-85_1,4,8192.0,3621,1
a3a28f22-c736-11ea-8c4c-acde48001122,node-85_1,4,8192.0,2756,1
a3a28f9a-c736-11ea-8c4c-acde48001122,node-85_1,4,8192.0,3972,1
a3a29008-c736-11ea-8c4c-acde48001122,node-38_1,4,8192.0,3617,1
a3a29044-c736-11ea-8c4c-acde48001122,node-38_1,4,8192.0,3257,1
a3a29094-c736-11ea-8c4c-acde48001122,node-50_1,4,8192.0,3263,1
a3a290c6-c736-11ea-8c4c-acde48001122,node-50_1,4,8192.0,2576,1
a3a290ee-c736-11ea-8c4c-acde48001122,node-50_1,4,8192.0,3540,1
a3a29116-c736-11ea-8c4c-acde48001122,node-50_1,4,8192.0,3318,1
a3a29170-c736-11ea-8c4c-acde48001122,node-51_1,4,8192.0,3560,1
a3a291c0-c736-11ea-8c4c-acde48001122,node-21_1,4,8192.0,3301,1
a3a2921a-c736-11ea-8c4c-acde48001122,node-78_1,4,8192.0,3426,1
a3a2924c-c736-11ea-8c4c-acde48001122,node-78_1,4,8192.0,2705,1
a3a2929c-c736-11ea-8c4c-acde48001122,node-22_1,4,8192.0,3411,1
a3a292ce-c736-11ea-8c4c-acde48001122,node-22_1,4,8192.0,3454,1
a3a29300-c736-11ea-8c4c-acde48001122,node-22_1,4,8192.0,3845,1
a3a29328-c736-11ea-8c4c-acde48001122,node-22_1,4,8192.0,3198,1
a3a29350-c736-11ea-8c4c-acde48001122,node-22_1,4,8192.0,3970,1
a3a293aa-c736-11ea-8c4c-acde48001122,node-87_1,4,8192.0,3086,1
a3a293dc-c736-11ea-8c4c-acde48001122,node-87_1,4,8192.0,3734,1
a3a29404-c736-11ea-8c4c-acde48001122,node-87_1,4,8192.0,2685,1
a3a2945e-c736-11ea-8c4c-acde48001122,node-86_1,4,8192.0,2811,1
a3a29490-c736-11ea-8c4c-acde48001122,node-86_1,4,8192.0,3065,1
a3a294ea-c736-11ea-8c4c-acde48001122,node-51_1,4,8192.0,3071,1
a3a2953a-c736-11ea-8c4c-acde48001122,node-80_1,4,8192.0,3196,1
a3a29576-c736-11ea-8c4c-acde48001122,node-80_1,4,8192.0,2803,1
a3a2959e-c736-11ea-8c4c-acde48001122,node-80_1,4,8192.0,4078,1
a3a295f8-c736-11ea-8c4c-acde48001122,node-51_1,4,8192.0,2673,1
a3a2962a-c736-11ea-8c4c-acde48001122,node-51_1,4,8192.0,3574,1
a3a2965c-c736-11ea-8c4c-acde48001122,node-51_1,4,8192.0,3649,1
a3a29684-c736-11ea-8c4c-acde48001122,node-51_1,4,8192.0,3567,1
a3a29710-c736-11ea-8c4c-acde48001122,node-43_1,4,8192.0,2960,1
a3a29792-c736-11ea-8c4c-acde48001122,node-84_1,4,8192.0,4010,1
a3a297c4-c736-11ea-8c4c-acde48001122,node-84_1,4,8192.0,3245,1
a3a297f6-c736-11ea-8c4c-acde48001122,node-84_1,4,8192.0,3876,1
a3a2983c-c736-11ea-8c4c-acde48001122,node-84_1,4,8192.0,3273,1
a3a29878-c736-11ea-8c4c-acde48001122,node-84_1,4,8192.0,2569,1
a3a2990e-c736-11ea-8c4c-acde48001122,node-61_1,4,8192.0,3962,1
a3a29990-c736-11ea-8c4c-acde48001122,node-21_1,4,8192.0,3004,1
a3a299c2-c736-11ea-8c4c-acde48001122,node-21_1,4,8192.0,3389,1
a3a29a12-c736-11ea-8c4c-acde48001122,node-87_1,4,8192.0,3610,1
a3a29a44-c736-11ea-8c4c-acde48001122,node-87_1,4,8192.0,2504,1
a3a29a94-c736-11ea-8c4c-acde48001122,node-27_1,4,8192.0,4090,1
a3a29ac6-c736-11ea-8c4c-acde48001122,node-27_1,4,8192.0,3443,1
a3a29af8-c736-11ea-8c4c-acde48001122,node-27_1,4,8192.0,2695,1
a3a29b16-c736-11ea-8c4c-acde48001122,node-27_1,4,8192.0,3042,1
a3a29b70-c736-11ea-8c4c-acde48001122,node-47_1,4,8192.0,3602,1
a3a29bb6-c736-11ea-8c4c-acde48001122,node-52_1,4,8192.0,3120,1
a3a29be8-c736-11ea-8c4c-acde48001122,node-52_1,4,8192.0,2523,1
a3a29c10-c736-11ea-8c4c-acde48001122,node-52_1,4,8192.0,3114,1
a3a29c38-c736-11ea-8c4c-acde48001122,node-52_1,4,8192.0,2845,1
a3a29c6a-c736-11ea-8c4c-acde48001122,node-52_1,4,8192.0,3112,1
a3a29cd8-c736-11ea-8c4c-acde48001122,node-67_1,4,8192.0,3261,1
a3a29d32-c736-11ea-8c4c-acde48001122,node-68_1,4,8192.0,3438,1
a3a29d64-c736-11ea-8c4c-acde48001122,node-68_1,4,8192.0,2763,1
a3a29d8c-c736-11ea-8c4c-acde48001122,node-68_1,4,8192.0,3284,1
a3a29dbe-c736-11ea-8c4c-acde48001122,node-68_1,4,8192.0,2566,1
a3a29e54-c736-11ea-8c4c-acde48001122,node-65_1,4,8192.0,3074,1
a3a29eb8-c736-11ea-8c4c-acde48001122,node-185_1,4,8192.0,3748,1
a3a29eea-c736-11ea-8c4c-acde48001122,node-185_1,4,8192.0,3908,1
a3a29f12-c736-11ea-8c4c-acde48001122,node-185_1,4,8192.0,2964,1
a3a29f8a-c736-11ea-8c4c-acde48001122,node-51_1,4,8192.0,3192,1
a3a2a020-c736-11ea-8c4c-acde48001122,node-42_1,4,8192.0,3856,1
a3a2a07a-c736-11ea-8c4c-acde48001122,node-98_1,4,8192.0,3654,1
a3a2a0ca-c736-11ea-8c4c-acde48001122,node-73_1,4,8192.0,3837,1
a3a2a110-c736-11ea-8c4c-acde48001122,node-85_1,4,8192.0,3011,1
a3a2a138-c736-11ea-8c4c-acde48001122,node-85_1,4,8192.0,3714,1
a3a2a160-c736-11ea-8c4c-acde48001122,node-85_1,4,8192.0,3531,1
a3a2a1c4-c736-11ea-8c4c-acde48001122,node-42_1,4,8192.0,3099,1
a3a2a1f6-c736-11ea-8c4c-acde48001122,node-42_1,4,8192.0,3421,1
a3a2a246-c736-11ea-8c4c-acde48001122,node-51_1,4,8192.0,2521,1
a3a2a2a0-c736-11ea-8c4c-acde48001122,node-60_1,4,8192.0,4022,1
a3a2a2f0-c736-11ea-8c4c-acde48001122,node-45_1,4,8192.0,2995,1
a3a2a322-c736-11ea-8c4c-acde48001122,node-45_1,4,8192.0,2457,1
a3a2a34a-c736-11ea-8c4c-acde48001122,node-45_1,4,8192.0,2900,1
a3a2a37c-c736-11ea-8c4c-acde48001122,node-45_1,4,8192.0,2909,1
a3a2a3a4-c736-11ea-8c4c-acde48001122,node-45_1,4,8192.0,3253,1
a3a2a412-c736-11ea-8c4c-acde48001122,node-50_1,4,8192.0,2666,1
a3a2a46c-c736-11ea-8c4c-acde48001122,node-24_1,4,8192.0,3515,1
a3a2a494-c736-11ea-8c4c-acde48001122,node-24_1,4,8192.0,3253,1
a3a2a4c6-c736-11ea-8c4c-acde48001122,node-24_1,4,8192.0,3139,1
a3a2a4ee-c736-11ea-8c4c-acde48001122,node-24_1,4,8192.0,3955,1
a3a2a520-c736-11ea-8c4c-acde48001122,node-24_1,4,8192.0,3561,1
a3a2a58e-c736-11ea-8c4c-acde48001122,node-84_1,4,8192.0,2679,1
a3a2a5e8-c736-11ea-8c4c-acde48001122,node-52_1,4,8192.0,3543,1
a3a2a638-c736-11ea-8c4c-acde48001122,node-54_1,4,8192.0,3034,1
a3a2a67e-c736-11ea-8c4c-acde48001122,node-73_1,4,8192.0,3324,1
a3a2a6b0-c736-11ea-8c4c-acde48001122,node-73_1,4,8192.0,3916,1
a3a2a6d8-c736-11ea-8c4c-acde48001122,node-73_1,4,8192.0,3318,1
a3a2a818-c736-11ea-8c4c-acde48001122,node-84_1,4,8192.0,3839,1
a3a2a8c2-c736-11ea-8c4c-acde48001122,node-32_1,4,8192.0,3128,1
a3a2a8f4-c736-11ea-8c4c-acde48001122,node-32_1,4,8192.0,2556,1
a3a2a926-c736-11ea-8c4c-acde48001122,node-32_1,4,8192.0,3119,1
a3a2a958-c736-11ea-8c4c-acde48001122,node-32_1,4,8192.0,2917,1
a3a2a9e4-c736-11ea-8c4c-acde48001122,node-185_1,4,8192.0,3650,1
a3a2aa16-c736-11ea-8c4c-acde48001122,node-185_1,4,8192.0,3816,1
a3a2aa3e-c736-11ea-8c4c-acde48001122,node-185_1,4,8192.0,3156,1
a3a2aa66-c736-11ea-8c4c-acde48001122,node-185_1,4,8192.0,3466,1
a3a2aa98-c736-11ea-8c4c-acde48001122,node-185_1,4,8192.0,3431,1
a3a2aae8-c736-11ea-8c4c-acde48001122,node-31_1,4,8192.0,3156,1
a3a2ab1a-c736-11ea-8c4c-acde48001122,node-31_1,4,8192.0,3789,1
a3a2ab42-c736-11ea-8c4c-acde48001122,node-31_1,4,8192.0,3505,1
a3a2ab6a-c736-11ea-8c4c-acde48001122,node-31_1,4,8192.0,4044,1
a3a2ab9c-c736-11ea-8c4c-acde48001122,node-31_1,4,8192.0,3236,1
a3a2aca0-c736-11ea-8c4c-acde48001122,node-75_1,4,8192.0,3276,1
a3a2ace6-c736-11ea-8c4c-acde48001122,node-32_1,4,8192.0,3622,1
a3a2ad18-c736-11ea-8c4c-acde48001122,node-32_1,4,8192.0,3881,1
a3a2ae80-c736-11ea-8c4c-acde48001122,node-18_1,4,8192.0,2840,1
a3a2aeb2-c736-11ea-8c4c-acde48001122,node-18_1,4,8192.0,3126,1
a3a2af02-c736-11ea-8c4c-acde48001122,node-67_1,4,8192.0,3494,1
a3a2af34-c736-11ea-8c4c-acde48001122,node-67_1,4,8192.0,2826,1
a3a2af5c-c736-11ea-8c4c-acde48001122,node-67_1,4,8192.0,3964,1
a3a2af8e-c736-11ea-8c4c-acde48001122,node-67_1,4,8192.0,3633,1
a3a2afde-c736-11ea-8c4c-acde48001122,node-53_1,4,8192.0,4021,1
a3a2b164-c736-11ea-8c4c-acde48001122,node-75_1,4,8192.0,3436,1
a3a2b196-c736-11ea-8c4c-acde48001122,node-75_1,4,8192.0,2502,1
a3a2b1c8-c736-11ea-8c4c-acde48001122,node-75_1,4,8192.0,3702,1
a3a2b2f4-c736-11ea-8c4c-acde48001122,node-189_1,4,8192.0,3693,1
a3a2b362-c736-11ea-8c4c-acde48001122,node-94_1,4,8192.0,3231,1
a3a2b394-c736-11ea-8c4c-acde48001122,node-94_1,4,8192.0,3634,1
a3a2b3e4-c736-11ea-8c4c-acde48001122,node-33_1,4,8192.0,3965,1
a3a2b510-c736-11ea-8c4c-acde48001122,node-33_1,4,8192.0,2603,1
a3a2b560-c736-11ea-8c4c-acde48001122,node-185_1,4,8192.0,3673,1
a3a2b592-c736-11ea-8c4c-acde48001122,node-185_1,4,8192.0,3303,1
a3a2b5ba-c736-11ea-8c4c-acde48001122,node-185_1,4,8192.0,3159,1
a3a2b5e2-c736-11ea-8c4c-acde48001122,node-185_1,4,8192.0,3690,1
a3a2b70e-c736-11ea-8c4c-acde48001122,node-92_1,4,8192.0,3620,1
a3a2b790-c736-11ea-8c4c-acde48001122,node-50_1,4,8192.0,3930,1
a3a2b7c2-c736-11ea-8c4c-acde48001122,node-50_1,4,8192.0,2520,1
a3a2b7ea-c736-11ea-8c4c-acde48001122,node-50_1,4,8192.0,3842,1
a3a2b81c-c736-11ea-8c4c-acde48001122,node-50_1,4,8192.0,3258,1
a3a2b844-c736-11ea-8c4c-acde48001122,node-50_1,4,8192.0,2811,1
a3a2b9b6-c736-11ea-8c4c-acde48001122,node-74_1,4,8192.0,3874,1
a3a2ba2e-c736-11ea-8c4c-acde48001122,node-72_1,4,8192.0,3426,1
a3a2bab0-c736-11ea-8c4c-acde48001122,node-25_1,4,8192.0,2702,1
a3a2baec-c736-11ea-8c4c-acde48001122,node-25_1,4,8192.0,3218,1
a3a2bb5a-c736-11ea-8c4c-acde48001122,node-72_1,4,8192.0,3870,1
a3a2bbd2-c736-11ea-8c4c-acde48001122,node-54_1,4,8192.0,2491,1
a3a2bc04-c736-11ea-8c4c-acde48001122,node-54_1,4,8192.0,3882,1
a3a2bc36-c736-11ea-8c4c-acde48001122,node-54_1,4,8192.0,3996,1
a3a2bc68-c736-11ea-8c4c-acde48001122,node-54_1,4,8192.0,2750,1
a3a2bdc6-c736-11ea-8c4c-acde48001122,node-67_1,4,8192.0,2503,1
a3a2be16-c736-11ea-8c4c-acde48001122,node-83_1,4,8192.0,2817,1
a3a2be48-c736-11ea-8c4c-acde48001122,node-83_1,4,8192.0,2903,1
a3a2be70-c736-11ea-8c4c-acde48001122,node-83_1,4,8192.0,3431,1
a3a2be98-c736-11ea-8c4c-acde48001122,node-83_1,4,8192.0,2710,1
a3a2beca-c736-11ea-8c4c-acde48001122,node-83_1,4,8192.0,3821,1
a3a2bf1a-c736-11ea-8c4c-acde48001122,node-90_1,4,8192.0,2927,1
a3a2bf42-c736-11ea-8c4c-acde48001122,node-90_1,4,8192.0,3672,1
a3a2bf74-c736-11ea-8c4c-acde48001122,node-90_1,4,8192.0,2734,1
a3a2bfd8-c736-11ea-8c4c-acde48001122,node-65_1,4,8192.0,3541,1
a3a2c00a-c736-11ea-8c4c-acde48001122,node-65_1,4,8192.0,3954,1
a3a2c05a-c736-11ea-8c4c-acde48001122,node-73_1,4,8192.0,2704,1
a3a2c0be-c736-11ea-8c4c-acde48001122,node-18_1,4,8192.0,3495,1
a3a2c0f0-c736-11ea-8c4c-acde48001122,node-18_1,4,8192.0,3786,1
a3a2c118-c736-11ea-8c4c-acde48001122,node-18_1,4,8192.0,2941,1
a3a2c140-c736-11ea-8c4c-acde48001122,node-18_1,4,8192.0,2660,1
a3a2c168-c736-11ea-8c4c-acde48001122,node-18_1,4,8192.0,3154,1
a3a2c1b8-c736-11ea-8c4c-acde48001122,node-54_1,4,8192.0,3050,1
a3a2c1f4-c736-11ea-8c4c-acde48001122,node-54_1,4,8192.0,2843,1
a3a2c21c-c736-11ea-8c4c-acde48001122,node-54_1,4,8192.0,2619,1
a3a2c30c-c736-11ea-8c4c-acde48001122,node-54_1,4,8192.0,2868,1
a3a2c37a-c736-11ea-8c4c-acde48001122,node-54_1,4,8192.0,3283,1
a3a2c3e8-c736-11ea-8c4c-acde48001122,node-185_1,4,8192.0,3927,1
a3a2c410-c736-11ea-8c4c-acde48001122,node-185_1,4,8192.0,3169,1
a3a2c42e-c736-11ea-8c4c-acde48001122,node-185_1,4,8192.0,4079,1
a3a2c442-c736-11ea-8c4c-acde48001122,node-185_1,4,8192.0,2918,1
a3a2c47e-c736-11ea-8c4c-acde48001122,node-45_1,4,8192.0,3435,1
a3a2c4ba-c736-11ea-8c4c-acde48001122,node-50_1,4,8192.0,3781,1
a3a2c4d8-c736-11ea-8c4c-acde48001122,node-50_1,4,8192.0,3898,1
a3a2c4f6-c736-11ea-8c4c-acde48001122,node-50_1,4,8192.0,3539,1
a3a2c50a-c736-11ea-8c4c-acde48001122,node-50_1,4,8192.0,2593,1
a3a2c53c-c736-11ea-8c4c-acde48001122,node-51_1,4,8192.0,2795,1
a3a2c5c8-c736-11ea-8c4c-acde48001122,node-44_1,4,8192.0,4051,1
a3a2c5e6-c736-11ea-8c4c-acde48001122,node-44_1,4,8192.0,3227,1
a3a2c5fa-c736-11ea-8c4c-acde48001122,node-44_1,4,8192.0,2840,1
a3a2c60e-c736-11ea-8c4c-acde48001122,node-44_1,4,8192.0,3259,1
a3a2c62c-c736-11ea-8c4c-acde48001122,node-44_1,4,8192.0,3517,1
a3a2c65e-c736-11ea-8c4c-acde48001122,node-96_1,4,8192.0,3604,1
a3a2c686-c736-11ea-8c4c-acde48001122,node-93_1,4,8192.0,2528,1
a3a2c6a4-c736-11ea-8c4c-acde48001122,node-93_1,4,8192.0,2946,1
a3a2c6b8-c736-11ea-8c4c-acde48001122,node-93_1,4,8192.0,2687,1
a3a2c6d6-c736-11ea-8c4c-acde48001122,node-93_1,4,8192.0,3747,1
a3a2c708-c736-11ea-8c4c-acde48001122,node-67_1,4,8192.0,3530,1
a3a2c726-c736-11ea-8c4c-acde48001122,node-67_1,4,8192.0,3854,1
a3a2c73a-c736-11ea-8c4c-acde48001122,node-67_1,4,8192.0,3653,1
a3a2c758-c736-11ea-8c4c-acde48001122,node-67_1,4,8192.0,3329,1
a3a2c76c-c736-11ea-8c4c-acde48001122,node-67_1,4,8192.0,2849,1
a3a2c79e-c736-11ea-8c4c-acde48001122,node-88_1,4,8192.0,2838,1
a3a2c7b2-c736-11ea-8c4c-acde48001122,node-88_1,4,8192.0,2534,1
a3a2c7e4-c736-11ea-8c4c-acde48001122,node-79_1,4,8192.0,2719,1
a3a2c7f8-c736-11ea-8c4c-acde48001122,node-79_1,4,8192.0,3576,1
a3a2c816-c736-11ea-8c4c-acde48001122,node-79_1,4,8192.0,3360,1
a3a2c82a-c736-11ea-8c4c-acde48001122,node-79_1,4,8192.0,3104,1
a3a2c83e-c736-11ea-8c4c-acde48001122,node-79_1,4,8192.0,3008,1
a3a2c870-c736-11ea-8c4c-acde48001122,node-62_1,4,8192.0,3139,1
a3a2c8b6-c736-11ea-8c4c-acde48001122,node-52_1,4,8192.0,3951,1
a3a2c8e8-c736-11ea-8c4c-acde48001122,node-54_1,4,8192.0,3674,1
a3a2ea76-c736-11ea-8c4c-acde48001122,node-54_1,4,8192.0,2850,1
a3a2ec10-c736-11ea-8c4c-acde48001122,node-54_1,4,8192.0,4019,1
a3a2ec92-c736-11ea-8c4c-acde48001122,node-54_1,4,8192.0,3504,1
a3a2ed50-c736-11ea-8c4c-acde48001122,node-61_1,4,8192.0,3316,1
a3a2ed96-c736-11ea-8c4c-acde48001122,node-61_1,4,8192.0,2476,1
a3a2edc8-c736-11ea-8c4c-acde48001122,node-61_1,4,8192.0,3408,1
a3a2edfa-c736-11ea-8c4c-acde48001122,node-61_1,4,8192.0,3260,1
a3a2ee5e-c736-11ea-8c4c-acde48001122,node-66_1,4,8192.0,3753,1
a3a2eed6-c736-11ea-8c4c-acde48001122,node-33_1,4,8192.0,3702,1
a3a2ef08-c736-11ea-8c4c-acde48001122,node-33_1,4,8192.0,2598,1
a3a2ef30-c736-11ea-8c4c-acde48001122,node-33_1,4,8192.0,2801,1
a3a2ef62-c736-11ea-8c4c-acde48001122,node-33_1,4,8192.0,3791,1
a3a2ef94-c736-11ea-8c4c-acde48001122,node-33_1,4,8192.0,3986,1
a3a2f016-c736-11ea-8c4c-acde48001122,node-47_1,4,8192.0,3181,1
a3a2f048-c736-11ea-8c4c-acde48001122,node-47_1,4,8192.0,2706,1
a3a2f07a-c736-11ea-8c4c-acde48001122,node-47_1,4,8192.0,2727,1
a3a2f0a2-c736-11ea-8c4c-acde48001122,node-47_1,4,8192.0,3911,1
a3a2f0d4-c736-11ea-8c4c-acde48001122,node-47_1,4,8192.0,3544,1
a3a2f12e-c736-11ea-8c4c-acde48001122,node-87_1,4,8192.0,3052,1
a3a2f156-c736-11ea-8c4c-acde48001122,node-87_1,4,8192.0,2872,1
a3a2f1ba-c736-11ea-8c4c-acde48001122,node-81_1,4,8192.0,3771,1
a3a2f20a-c736-11ea-8c4c-acde48001122,node-87_1,4,8192.0,2635,1
a3a2f232-c736-11ea-8c4c-acde48001122,node-87_1,4,8192.0,3630,1
a3a2f25a-c736-11ea-8c4c-acde48001122,node-87_1,4,8192.0,3028,1
a3a2f282-c736-11ea-8c4c-acde48001122,node-87_1,4,8192.0,3047,1
a3a2f2aa-c736-11ea-8c4c-acde48001122,node-87_1,4,8192.0,3079,1
a3a2f2fa-c736-11ea-8c4c-acde48001122,node-32_1,4,8192.0,3114,1
a3a2f32c-c736-11ea-8c4c-acde48001122,node-32_1,4,8192.0,3870,1
a3a2f35e-c736-11ea-8c4c-acde48001122,node-32_1,4,8192.0,3286,1
a3a2f386-c736-11ea-8c4c-acde48001122,node-32_1,4,8192.0,3179,1
a3a2f3f4-c736-11ea-8c4c-acde48001122,node-24_1,4,8192.0,3958,1
a3a2f426-c736-11ea-8c4c-acde48001122,node-24_1,4,8192.0,3022,1
a3a2f44e-c736-11ea-8c4c-acde48001122,node-24_1,4,8192.0,3685,1
a3a2f5b6-c736-11ea-8c4c-acde48001122,node-29_1,4,8192.0,3693,1
a3a2f62e-c736-11ea-8c4c-acde48001122,node-44_1,4,8192.0,3163,1
